city,lon,lat,time,loc,param,unit,value
Bangkok,100.48660439296,13.727559345309,2017-11-21T10:00:00+07:00,"Intarapitak Rd., Thon Buri",so2,ppm,0.001
Bangkok,100.50581203933,13.66846068306,2017-11-21T10:00:00+07:00,"Samae Dam, Bang Khun Thian",o3,ppm,0.016
Bangkok,100.59607755884,13.79263500923,2017-11-21T10:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",pm10,µg/m³,57.0
Bangkok,100.60574118114,13.666116121283,2017-11-21T10:00:00+07:00,"Bangna, Bangna",o3,ppm,0.015
Bangkok,100.60574118114,13.666116121283,2017-11-21T10:00:00+07:00,"Bangna, Bangna",co,ppm,0.39
Bangkok,100.48660439296,13.727559345309,2017-11-21T10:00:00+07:00,"Intarapitak Rd., Thon Buri",no2,ppm,0.014
Bangkok,100.60574118114,13.666116121283,2017-11-21T10:00:00+07:00,"Bangna, Bangna",so2,ppm,0.001
Bangkok,100.54734529366,13.708041021603,2017-11-21T10:00:00+07:00,"Chong Nonsi, Yannawa",pm10,µg/m³,25.0
Bangkok,100.50581203933,13.66846068306,2017-11-21T10:00:00+07:00,"Samae Dam, Bang Khun Thian",no2,ppm,0.012
Bangkok,100.636548,13.78152,2017-11-21T10:00:00+07:00,"Khlong Chan, Bang kapi",pm10,µg/m³,23.0
Bangkok,100.59607755884,13.79263500923,2017-11-21T10:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",no2,ppm,0.013
Bangkok,100.60574118114,13.666116121283,2017-11-21T10:00:00+07:00,"Bangna, Bangna",no2,ppm,0.01
Bangkok,100.636548,13.78152,2017-11-21T10:00:00+07:00,"Khlong Chan, Bang kapi",no2,ppm,0.006
Bangkok,100.636548,13.78152,2017-11-21T10:00:00+07:00,"Khlong Chan, Bang kapi",o3,ppm,0.023
Bangkok,100.53649416504,13.729830133162,2017-11-21T10:00:00+07:00,"Rama IV Rd., Pathum Wan",no2,ppm,0.018
Bangkok,100.54734529366,13.708041021603,2017-11-21T10:00:00+07:00,"Chong Nonsi, Yannawa",no2,ppm,0.032
Bangkok,100.50581203933,13.66846068306,2017-11-21T09:00:00+07:00,"Samae Dam, Bang Khun Thian",no2,ppm,0.014
Bangkok,100.59607755884,13.79263500923,2017-11-21T09:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",no2,ppm,0.014
Bangkok,100.48660439296,13.727559345309,2017-11-21T09:00:00+07:00,"Intarapitak Rd., Thon Buri",no2,ppm,0.013
Bangkok,100.60574118114,13.666116121283,2017-11-21T09:00:00+07:00,"Bangna, Bangna",o3,ppm,0.014
Bangkok,100.50581203933,13.66846068306,2017-11-21T09:00:00+07:00,"Samae Dam, Bang Khun Thian",pm10,µg/m³,45.0
Bangkok,100.60574118114,13.666116121283,2017-11-21T09:00:00+07:00,"Bangna, Bangna",co,ppm,0.43
Bangkok,100.53649416504,13.729830133162,2017-11-21T09:00:00+07:00,"Rama IV Rd., Pathum Wan",no2,ppm,0.014
Bangkok,100.50581203933,13.66846068306,2017-11-21T09:00:00+07:00,"Samae Dam, Bang Khun Thian",o3,ppm,0.011
Bangkok,100.614562,13.76963,2017-11-21T09:00:00+07:00,"Pubpla, Wang Thonglang",so2,ppm,0.003
Bangkok,100.54734529366,13.708041021603,2017-11-21T09:00:00+07:00,"Chong Nonsi, Yannawa",no2,ppm,0.029
Bangkok,100.60574118114,13.666116121283,2017-11-21T09:00:00+07:00,"Bangna, Bangna",so2,ppm,0.001
Bangkok,100.59607755884,13.79263500923,2017-11-21T09:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",pm10,µg/m³,59.0
Bangkok,100.60574118114,13.666116121283,2017-11-21T09:00:00+07:00,"Bangna, Bangna",no2,ppm,0.009
Bangkok,100.53649416504,13.729830133162,2017-11-21T09:00:00+07:00,"Rama IV Rd., Pathum Wan",pm10,µg/m³,42.0
Bangkok,100.60574118114,13.666116121283,2017-11-21T09:00:00+07:00,"Bangna, Bangna",pm10,µg/m³,29.0
Bangkok,100.48660439296,13.727559345309,2017-11-21T09:00:00+07:00,"Intarapitak Rd., Thon Buri",pm10,µg/m³,32.0
Bangkok,100.53649416504,13.729830133162,2017-11-21T09:00:00+07:00,"Rama IV Rd., Pathum Wan",co,ppm,0.83
Bangkok,100.50581203933,13.66846068306,2017-11-21T09:00:00+07:00,"Samae Dam, Bang Khun Thian",co,ppm,0.5
Bangkok,100.636548,13.78152,2017-11-21T09:00:00+07:00,"Khlong Chan, Bang kapi",pm10,µg/m³,24.0
Bangkok,100.636548,13.78152,2017-11-21T09:00:00+07:00,"Khlong Chan, Bang kapi",o3,ppm,0.021
